start	end	text
4537000	4539000	That's how fucking crazy she is.
4539000	4543000	Not only did she show up, but all the people that hate us in the building are there.
4543000	4545000	Just like really enjoying this.
4545000	4547000	Not in the building, but the campus.
4547000	4549000	And there's a, there's three or four of them.
4549000	4551000	You know, and one of them is the management.
4551000	4553000	We're in a huge fight with the management.
4553000	4555000	A woman named Ashley Madison.
4555000	4556000	Ashley Madison.
4556000	4557000	Ashley Madison.
4557000	4558000	Ashley Madison.
4558000	4559000	Ashley Madison.
4559000	4561000	Oh, no, no, no.
4561000	4563000	I didn't hack that.
4563000	4566000	Actually, something, she's just a pain in the ass.
4566000	4572000	And she decided, oh, can I just tell you, police officers that Val, we always thought Val was on drugs.
4572000	4574000	We always thought Marie was on drugs.
4574000	4576000	And Bob, Bob, Bob.
4576000	4577000	Okay.
4577000	4580000	And she, and then this guy named Stosh.
4580000	4586000	And I'll tell you, he's like one of these people that always wished he was a Marine, you know, the types.
4586000	4590000	They're like, they wear like the clothes, like they pretend that they were served in Vietnam.
4590000	4593000	And they pretend they served in Afghanistan, but they never did anything.
4593000	4595000	And they never even left their town.
4595000	4597000	And he works at the building too.
4597000	4600000	He opens the door for the cars, basically.
4600000	4602000	He's like a dormant for cars.
4602000	4606000	But the attitude, and he's very, he's got this racist fucking thing too.
4606000	4608000	And he was there too.
4608000	4611000	And he said, excuse me, officer, I would like to talk to you in person a little longer afterwards.
4611000	4613000	Yeah, I know exactly.
4613000	4614000	He's just going to talk shit about me.
4614000	4616000	And I just was like, what the fuck is happening?
4616000	4619000	The film crew that's following me around, they came.
4619000	4622000	And they said, there was so much animosity in the air.
4622000	4626000	They said, we knew, and we don't want to tell you this, but we feel like this was the whole setup.
4626000	4627000	This was planned.
4627000	4629000	Like there was people, there was evil there.
4629000	4631000	There was something hatred there for you.
4631000	4633000	Yeah, yeah.
4633000	4634000	My name's Rocco.
4634000	4635000	It wasn't obviously not now.
4635000	4638000	And I've been told about this, Adore.
4638000	4642000	But Rocco Castoro, he was the former editor-in-chief of Vice.
4642000	4644000	And he's doing a documentary.
4644000	4646000	No.
4646000	4647000	Sorry?
4647000	4649000	Yeah, I think I saw it on YouTube.
4649000	4650000	Oh, you didn't?
4650000	4651000	It's on?
4651000	4652000	Formerly.
4652000	4653000	Yeah.
4653000	4654000	Sorry, you have a new channel.
4654000	4660000	Yeah, anything with some other, some dude named Tim Pool, which I don't know him,
4660000	4661000	but I heard bad things.
4661000	4664000	So I'm trying to distance myself from that name, is what I've been told.
4664000	4667000	It's like, well, whatever you do, don't associate yourself with that name.
4667000	4670000	But he's financing this project for some reason.
4670000	4674000	Yeah, trying to recreate Vice magic.
4674000	4675000	Exactly.
4675000	4677000	He was fired, actually.
4677000	4678000	Yeah.
4678000	4683000	It was the way he tells the sexual harassment thing that they were covering up in HR.
4683000	4686000	And it was a whole mess, because the sexual harassment was from wines,
4686000	4689000	the head of HR worked for Harvey Weinstein as well.
4689000	4691000	This is a whole fucking mess.
4691000	4694000	It's like a real fucking crazy shit.
4694000	4699000	Anyway, don't believe everything Rocco says, because he exaggerates and bellishes a lot.
4699000	4702000	But he did say, like, we were not welcome.
4702000	4704000	They told us to leave right away.
4704000	4707000	And not dating the police, the building.
4707000	4710000	So they had to take all this stuff and go.
4710000	4713000	And then Marie also said, I felt like we were set up.
4713000	4718000	I felt like, how did the fuck did Sabah already have a court date ready on the back of her car when she came?
4718000	4719000	How is that possible?
4719000	4721000	How did she have that court date for Monday?
4721000	4723000	And I was like, I don't know.
4723000	4725000	I don't know how DCFS works.
4725000	4728000	Apparently, the due process is not a thing there.
4728000	4730000	There's no such thing as due process.
4730000	4732000	They can do whatever the fuck they want.
4732000	4734000	And that is fucking terrifying.
4734000	4737000	And if you read that report and you were me, you would see.
4737000	4741000	If you could see from my point of view, which I don't know if you'll be able to because you're not me.
4741000	4746000	You don't know what I'm like and what Marie's like and Marla's like and Patel and Steve.
4746000	4750000	It's fucking terrifying that this is in the public record.
4750000	4754000	And there's a judge that yesterday, the judge heard this.
4754000	4756000	And I'm sorry.
4756000	4759000	I'm scared to have Hava, the social worker.
4759000	4760000	She comes.
4760000	4762000	Marie is fucking in tears.
4762000	4763000	She is crying.
4763000	4765000	She's inconsolable.
4765000	4768000	She is barely in our reality at this point.
4768000	4770000	And this woman comes up to her and says,
4770000	4772000	so did you kill her?
4772000	4773000	So was it an overdose?
4773000	4774000	Are you drugs?
4774000	4775000	Yeah?
4775000	4776000	Tell me how many drugs did you do today?
4776000	4778000	And she's like this.
4778000	4779000	Right there.
4779000	4785000	And Marie is just uncontrollably sobbing, telling her to fuck off as nice as she possibly can.
4785000	4786000	But she's answering the question.
4786000	4788000	She's like, no, of course not.
4788000	4789000	Where's the cleaning supply?
4789000	4790000	Show me the cleaning.
4790000	4793000	And the LAPD would not let her in the house.
4793000	4794000	So that was good.
4794000	4796000	They wanted this woman out there.
4796000	4803000	Now, I have some footage of her screaming at Marie because the security camera did get a pretty good view of it.
4803000	4806000	I have not gone through any yet because I've been going through all this other shit.
4806000	4808000	I will do that later today.
4808000	4811000	And I'll find out exactly what the fuck happened.
4811000	4813000	Now, everything was fine.
4813000	4815000	And the coroner, we had to wait for the coroner.
4815000	4819000	And the coroner comes in and he's like, he comes in like a superstar.
4819000	4821000	He's like, everyone's waiting for the coroner.
4821000	4822000	He shows up.
4822000	4823000	He's like, well dressed, well groomed.
4823000	4825000	He's like, hey guys, I'm here.
4825000	4828000	And I was like, OK, good.
4828000	4829000	Interesting.
4829000	4831000	He was like a personality, which was strange and interesting.
4831000	4833000	And then the whole mood changed.
4833000	4837000	And all suspicions toward me just sort of dissipated.
4837000	4842000	And the guy did his job and he was very thorough.
4842000	4844000	And he said, Val, here's the case number.
4844000	4846000	Any questions you call me?
4846000	4852000	I'm sorry to tell you, but when people die, there's a blood barrier thing in your nose.
4852000	4854000	And the blood drips out the nose.
4854000	4856000	So there's blood on the bed.
4856000	4859000	I was like, no, OK, it's disgusting.
4859000	4862000	He said, you're probably going to want to get rid of the sheets.
4862000	4863000	I was like, yes.
4863000	4864000	They will take them for us.
4864000	4867000	They can take the fucking sheets, man.
4867000	4872000	But Saba, during this time, takes Marlowe and gives him the Steve
4872000	4875000	and decides that Marlowe cannot be with us.
4875000	4876000	She makes this decision.
4876000	4877000	She's screaming at Marie.
4877000	4879000	Marie is inconsolable and she takes Marlowe.
4879000	4884000	She does not tell Marie, OK, until later.
4884000	4888000	And then Marlowe, and if Marie comes to me, I'm inside talking to police officers.
4888000	4889000	She took them.
4889000	4890000	They took Marlowe.
4890000	4891000	They took Marlowe.
4891000	4892000	So I start running out there.
4892000	4895000	I get to the fucking park and I see Marlowe and he's sitting down.
4895000	4899000	I see Saba and they're going about to approach Marlowe.
4899000	4900000	I see Steve behind her.
4900000	4901000	Just fucking.
4901000	4903000	Steve's so sick, he's smiling.
4903000	4904000	He's fucking grinning.
4904000	4906000	He's fucking smiling.
4906000	4907000	He's so happy about this shit.
4907000	4908000	And I go there.
4908000	4909000	I say, you're not taking Marlowe.
4909000	4910000	No.
4910000	4911000	You're not taking Marlowe.
4911000	4914000	I get between her and Marlowe and I say, no.
4914000	4915000	Marlowe just comes with me.
4915000	4916000	He grabs my hand.
4916000	4917000	OK.
4917000	4918000	And Steve is not like this.
4918000	4920000	Saba is fucking upset.
4920000	4922000	And she goes, it's like this.
4922000	4924000	It makes me work hard.
4924000	4926000	It's sort of the sigh.
4926000	4931000	And then she walks over to the police officer and tells him something.
4931000	4932000	He comes over.
4932000	4934000	It's like, you have to release the child now.
4934000	4936000	You have to let him go now.
4936000	4938000	I don't even know who this woman is.
4938000	4939000	She comes here.
4939000	4940000	I don't even see a badge.
4940000	4941000	I have no paperwork.
4941000	4943000	I have his card with court date on it.
4943000	4944000	OK.
4944000	4945000	Nothing.
4945000	4946000	Do you see a badge around her?
4946000	4947000	She's just a social worker.
4947000	4948000	She's not a fucking officer.
4948000	4951000	And the guy says, listen, you have to let go of the child now.
4951000	4952000	So I'm like, OK.
4952000	4953000	So Marlowe is going to be fine.
4953000	4954000	We'll figure it out.
4954000	4955000	Don't worry.
4955000	4956000	Et cetera.
4956000	4957000	Steve takes him off.
4957000	4958000	Takes him away.
4958000	4959000	And we haven't seen him since.
4959000	4962000	Now, we get this fucking shitty lawyer.
4962000	4965000	Here's a problem.
4966000	4967000	Sorry.
4967000	4968000	It's so convoluted.
4968000	4969000	But I just want to make sure you got it.
4969000	4970000	I want to be thorough.
4970000	4971000	Right?
4971000	4973000	I don't want to miss any details.
4973000	4974000	This is important.
4974000	4983000	Marie is so upset that she doesn't care a woman just died on the bed.
